mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
6.206854629516601,2.91362914232946,0.45427765846252444,0.020405878536920632,0.8,0.05,8,1,100,75,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 75, 'subsample': 0.8}",0.1867612293144208,0.14122137404580154,0.11242603550295859,0.0,0.25206611570247933,0.13849495091313205,0.0837805660812957,60,0.9598603839441536,0.9226907630522089,0.8799682034976153,0.8437281009110021,0.8207196029776674,0.8853934108765296,0.050763283808157096
5.046621370315552,2.1718964403196677,0.45398640632629395,0.018872317476061475,0.8,0.05,8,1,100,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 100, 'subsample': 0.8}",0.2553191489361702,0.19083969465648856,0.1301775147928994,0.032432432432432434,0.30578512396694213,0.18291078295698654,0.09573763557870107,41,0.9860383944153578,0.9618473895582329,0.9197138314785374,0.9060967063770147,0.890818858560794,0.9329030360779875,0.03556614775691123
6.135897636413574,3.5637228350370678,0.08437442779541016,0.7957158739157156,0.8,0.05,8,1,100,125,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 125, 'subsample': 0.8}",0.2860520094562648,0.2099236641221374,0.14201183431952663,0.04864864864864865,0.32231404958677684,0.20179004122667088,0.09870966704866035,33,0.9947643979057592,0.9789156626506024,0.9507154213036566,0.9453398738612474,0.9286600496277916,0.9596790810698115,0.023871178855547955
6.371705198287964,3.03998901638601,0.45586442947387695,0.01848391285203907,0.8,0.05,8,1,100,150,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 150, 'subsample': 0.8}",0.37115839243498816,0.2099236641221374,0.16568047337278108,0.08108108108108109,0.359504132231405,0.23746954864847852,0.11236987711534549,24,0.9947643979057592,0.9869477911646586,0.9650238473767886,0.9593552908199019,0.9503722084367245,0.9712927071407667,0.016825395688342383
6.731811046600342,3.4595630926416927,0.5136964797973633,0.1009120565106943,0.8,0.05,8,1,100,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 200, 'subsample': 0.8}",0.3829787234042553,0.26717557251908397,0.1952662721893491,0.0972972972972973,0.43388429752066116,0.27532043258612937,0.12239285182172005,19,0.9965095986038395,0.9939759036144579,0.9833068362480127,0.9761737911702874,0.9702233250620348,0.9840378909397265,0.010075001980320096
10.890954160690308,4.638908459422298,1.051078462600708,0.09252614735231728,0.8,0.05,8,1,200,75,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 75, 'subsample': 0.8}",0.10401891252955082,0.09923664122137404,0.07100591715976332,0.0,0.17355371900826447,0.08956303798379053,0.05607653682887224,77,0.9930191972076788,0.9799196787148594,0.9570747217806042,0.9327259985984583,0.9156327543424317,0.9556744701288065,0.028685853075552947
10.795514440536499,3.906414586018524,1.0710614681243897,0.042348348333865735,0.8,0.05,8,1,200,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 100, 'subsample': 0.8}",0.1536643026004728,0.0916030534351145,0.08875739644970414,0.010810810810810811,0.18181818181818182,0.10533074902285681,0.05930194623843703,72,0.9982547993019197,0.9889558232931727,0.980127186009539,0.9705676243868255,0.956575682382134,0.9788962230747181,0.014457090943614347
11.262300825119018,5.037798238998344,0.639896821975708,0.8129957320225369,0.8,0.05,8,1,200,125,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 125, 'subsample': 0.8}",0.1536643026004728,0.1450381679389313,0.10059171597633136,0.043243243243243246,0.26859504132231404,0.14222649421625855,0.07434901129097413,56,1.0,0.9969879518072289,0.9888712241653418,0.9852838121934128,0.9720843672456576,0.9886454710823284,0.009840164498792528
10.870528602600098,4.662452316441922,0.966844129562378,0.05745088068713744,0.8,0.05,8,1,200,150,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 150, 'subsample': 0.8}",0.19621749408983452,0.15267175572519084,0.08875739644970414,0.03783783783783784,0.2975206611570248,0.15460102905191841,0.08958872727707609,51,1.0,0.998995983935743,0.994435612082671,0.9936930623686054,0.9844913151364765,0.9943231947046991,0.00549793848329372
10.14812536239624,4.201590831227261,0.9747099876403809,0.04791420915485233,0.8,0.05,8,1,200,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 200, 'subsample': 0.8}",0.23404255319148937,0.17938931297709923,0.13609467455621302,0.04864864864864865,0.34710743801652894,0.18905652547799584,0.09961588043080884,37,1.0,1.0,0.9984101748807631,0.9978976874562018,0.9906947890818859,0.9974005302837702,0.003456819293633308
5.559383296966553,3.594520108348338,0.44870800971984864,0.013145354120334232,0.8,0.05,8,3,100,75,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 100, 'scale_pos_weight': 75, 'subsample': 0.8}",0.1867612293144208,0.1297709923664122,0.11242603550295859,0.005405405405405406,0.2644628099173554,0.13976529450131048,0.08562475015496322,58,0.9650959860383944,0.9176706827309237,0.8728139904610492,0.8458304134548003,0.825062034739454,0.8852946214849243,0.05051261525332094
